régionCNC;N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2022;entrées 2021;évolution entrées;tranche d'entrées;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
1;741;LUXEMBOURG;ILE-DE-FRANCE;67 69 RUE MONSIEUR LE PRINCE;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;334.0;53.0;5074.0;66508.0;43660.0;52.3316536875859;De 50 à 80 000 entrées;;OUI;A;RDJPPR;FIXE;NON;C;284.0;121.0;35.0;66.44461242873791;6.560836561781473;13.715392610790891;13.279158398689722;229.0;79.38045292765126;48.84824;2.340797;48.84824, 2.340797
1;802;UGC ROTONDE;ILE-DE-FRANCE;103 BD DU MONTPARNASSE;75106;Paris 6e Arrondissement;40452.0;75;00851;Paris;10949158.0;01-Paris;3.0;467.0;53.0;4649.0;75597.0;40081.0;88.61056360869239;De 50 à 80 000 entrées;UGC;NON;NON;;FIXE;NON;C;92.0;53.0;49.0;74.9037660224612;2.742172308424937;17.562866251306268;4.791195417807585;81.0;90.08955381827322;48.842318;2.328975;48.842318, 2.328975
1;2982;CAUMARTIN;ILE-DE-FRANCE;101 RUE ST LAZARE;75109;Paris 9e Arrondissement;60784.0;75;00851;Paris;10949158.0;01-Paris;5.0;501.0;53.0;9058.0;175085.0;95909.0;82.55325360497972;De 150 à 200 000 entrées;;OUI;A;;FIXE;NON;C;130.0;110.0;108.0;73.22084185324559;7.467738886884204;11.915849041474074;7.395570218396137;116.0;92.69320869918839;48.87561;2.32791;48.87561, 2.32791
1;3211;LE CINEMA DES CINEASTES;ILE-DE-FRANCE;7 AVENUE DE CLICHY;75117;Paris 17e Arrondissement;167765.0;75;00851;Paris;10949158.0;01-Paris;3.0;478.0;53.0;5127.0;132964.0;76311.0;74.23962469368767;De 100 à 150 000 entrées;;OUI;A;RDJP;FIXE;NON;C;170.0;77.0;62.0;73.90702212709704;5.183185924270561;7.5776651663466685;13.332126782285734;152.0;96.25995404614271;48.884303;2.326888;48.884303, 2.326888
1;3222;PATHE WEPLER;ILE-DE-FRANCE;132 -140 BOULEVARD DE CLICHY;75118;Paris 18e Arrondissement;191911.0;75;00851;Paris;10949158.0;01-Paris;11.0;1757.0;53.0;23490.0;625295.0;424464.0;47.314024275321344;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;303.0;251.0;199.0;43.3402683697826;38.516547319527774;13.88362041158635;4.259563899103283;134.0;23.14721630862525;48.883938;2.328034;48.883938, 2.328034
1;6611;UGC CINE CITE BERCY;ILE-DE-FRANCE;2 COUR SAINT-EMILION;75112;Paris 12e Arrondissement;141275.0;75;00851;Paris;10949158.0;01-Paris;18.0;4480.0;53.0;37654.0;964163.0;681518.0;41.47285911744076;De 700 000 à 1 million d'entrées;UGC;NON;NON;;FIXE;OUI;C;369.0;280.0;280.0;34.53115216518521;44.62276455574023;15.242833161022714;5.603250118051843;184.0;21.396818528834814;48.833595;2.38604;48.833595, 2.38604
1;7491;GAUMONT AQUABOULEVARD;ILE-DE-FRANCE;8/16 RUE DU COLONEL PIERRE AVIA;75115;Paris 15e Arrondissement;231186.0;75;00851;Paris;10949158.0;01-Paris;14.0;2583.0;53.0;26779.0;378789.0;73673.0;414.149009813636;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;314.0;255.0;207.0;24.870013649230703;54.90469437938488;14.954139647031955;5.271152324352458;103.0;4.80617561302041;48.830408;2.276322;48.830408, 2.276322
1;7711;GAUMONT MONTPARNOS;ILE-DE-FRANCE;16 18 RUE D ODESSA;75114;Paris 14e Arrondissement;134926.0;75;00851;Paris;10949158.0;01-Paris;4.0;397.0;53.0;7890.0;144713.0;84252.0;71.76209466837582;De 100 à 150 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;C;192.0;170.0;72.0;59.93912562257886;21.167681239623686;10.540951853901493;8.35224128389596;99.0;48.05340343110127;48.841914;2.324596;48.841914, 2.324596
1;8451;STUDIO DES URSULINES;ILE-DE-FRANCE;10 RUE DES URSULINES;75105;Paris 5e Arrondissement;58050.0;75;00851;Paris;10949158.0;01-Paris;1.0;122.0;41.0;969.0;26628.0;14363.0;85.39302374155817;De 20 à 30 000 entrées;;OUI;A;JPPR;FIXE;NON;C;108.0;13.0;8.0;51.62347333929104;15.061066428358656;24.909145070002978;8.406315162347335;96.0;90.02680965147452;48.842733;2.342044;48.842733, 2.342044
1;8513;REFLET MEDICIS 2;ILE-DE-FRANCE;7 RUE CHAMPOLLION;75105;Paris 5e Arrondissement;58050.0;75;00851;Paris;10949158.0;01-Paris;3.0;339.0;53.0;5400.0;91053.0;48873.0;86.30532195690873;De 80 à 100 000 entrées;;OUI;A;RDPR;FIXE;NON;C;302.0;63.0;37.0;45.32869243939803;6.430792105974588;29.528250878615843;18.712264576011535;215.0;83.57551590519961;48.849591;2.342836;48.849591, 2.342836
1;8632;UGC  GOBELINS;ILE-DE-FRANCE;66 BIS AV DES GOBELINS;75113;Paris 13e Arrondissement;179013.0;75;00851;Paris;10949158.0;01-Paris;11.0;1169.0;53.0;22766.0;358558.0;224585.0;59.65358327581984;De 300 à 450 000 entrées;UGC;NON;NON;;FIXE;OUI;C;348.0;233.0;201.0;55.91946241131577;25.210660012085672;11.905228173048947;6.964649403549607;208.0;47.62706743358475;48.832888;2.354241;48.832888, 2.354241
1;9900;MK2 QUAI DE LOIRE;ILE-DE-FRANCE;5/19 QUAI DE LA LOIRE;75119;Paris 19e Arrondissement;184156.0;75;00851;Paris;10949158.0;01-Paris;6.0;1108.0;53.0;11507.0;326491.0;239081.0;36.560830848122606;De 300 à 450 000 entrées;MK2;NON;NON;;FIXE;NON;C;206.0;143.0;85.0;43.64624790732757;37.50835535877451;14.233238690370333;4.612158043527587;124.0;44.456334435116425;48.885067;2.374123;48.885067, 2.374123
2;14693;! POC ! SCENE ARTISTIQUE ALFORTVILLE;ILE-DE-FRANCE;82 RUE MARCEL BOURDARIAS;94002;Alfortville;45317.0;94;00851;Paris;10949158.0;02-Petite Couronne;1.0;410.0;38.0;87.0;8175.0;3332.0;145.34813925570228;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;79.0;65.0;0.0;67.47566983058994;28.01874324161961;4.157154872041331;0.34843205574912894;47.0;38.68797308662742;48.807586;2.422346;48.807586, 2.422346
2;26662;L ALCAZAR;ILE-DE-FRANCE;1 RUE DE LA STATION;92004;Asnières-sur-Seine;88672.0;92;00851;Paris;10949158.0;02-Petite Couronne;4.0;646.0;53.0;8149.0;141854.0;86580.0;63.84153384153384;De 100 à 150 000 entrées;;OUI;C;JPPR;FIXE;NON;B;230.0;138.0;115.0;47.732649552554626;34.24242869528162;12.567410694605673;5.457511057558079;154.0;39.94460200138128;48.906327;2.284046;48.906327, 2.284046
2;35953;THEATRE VICTOR HUGO;ILE-DE-FRANCE;14 AV VICTOR HUGO;92007;Bagneux;42122.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;418.0;32.0;127.0;6549.0;3097.0;111.46270584436553;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;56.0;25.0;0.0;39.71880492091388;48.649944080524044;3.2593065984981626;8.371944400063908;31.0;42.6266176705544;48.804045;2.321692;48.804045, 2.321692
2;66923;PATHE;ILE-DE-FRANCE;26 RUE LE CORBUSIER;92012;Boulogne-Billancourt;122162.0;92;00851;Paris;10949158.0;02-Petite Couronne;7.0;1492.0;53.0;11651.0;396263.0;280883.0;41.07760170604842;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;NON;B;206.0;163.0;147.0;49.29205780142841;34.316465633414566;11.577674185489295;4.8138023796677265;82.0;27.73184883254105;48.837649;2.239534;48.837649, 2.239534
2;69641;BUXY;ILE-DE-FRANCE;CENTRE COMMERCIAL VAL D'YERRES 2;91097;Boussy-Saint-Antoine;8057.0;91;00851;Paris;10949158.0;03-Grande couronne;5.0;797.0;53.0;6232.0;65426.0;39463.0;65.79074069381446;De 50 à 80 000 entrées;;OUI;C;;FIXE;NON;B;215.0;166.0;118.0;46.547071450475315;39.99080036798528;10.302054584483287;3.160073597056118;100.0;18.212204845139528;48.683571;2.535014;48.683571, 2.535014
2;73423;JEAN COCTEAU;ILE-DE-FRANCE;3 RUE ANATOLE FRANCE;91103;Brétigny-sur-Orge;27361.0;91;00851;Paris;10949158.0;03-Grande couronne;2.0;368.0;53.0;2419.0;35447.0;19783.0;79.17909316079461;De 30 à 40 000 entrées;;OUI;C;JPPR;FIXE;NON;B;313.0;204.0;18.0;51.94929961571836;31.24457667038552;12.777364571711914;4.0287591421842075;199.0;47.40299987603818;48.608596;2.303919;48.608596, 2.303919
2;81101;LA PLEIADE;ILE-DE-FRANCE;12 AVENUE COUSIN DE MERICOURT;94016;Cachan;30492.0;94;00851;Paris;10949158.0;02-Petite Couronne;3.0;802.0;50.0;4013.0;50850.0;29589.0;71.85440535334078;De 50 à 80 000 entrées;;OUI;C;JP;FIXE;NON;B;299.0;223.0;106.0;60.975454795739005;19.015650479679792;14.811834219276138;5.197060505305068;200.0;45.74218005463902;48.795796;2.335316;48.795796, 2.335316
2;92329;UGC CINE CITE;ILE-DE-FRANCE;8 PLACE DES 3 GARES;95127;Cergy;68275.0;95;00851;Paris;10949158.0;03-Grande couronne;14.0;2788.0;53.0;21463.0;289344.0;187148.0;54.607048966593275;De 200 à 300 000 entrées;UGC;NON;NON;;FIXE;OUI;B;310.0;212.0;208.0;27.374763786885588;55.08420608166571;12.613953359590772;4.927076771857933;124.0;7.5982750385901285;49.048453;2.010977;49.048453, 2.010977
2;96533;JEAN GABIN;ILE-DE-FRANCE;RUE PIERRE DE COUBERTIN;77079;Champagne-sur-Seine;6504.0;77;77404;Champagne-sur-Seine;29069.0;03-Grande couronne;1.0;168.0;50.0;426.0;4454.0;2804.0;58.84450784593438;De 2 à 5 000 entrées;;OUI;D;;FIXE;NON;C;131.0;115.0;0.0;70.08961007507871;12.95713247759748;14.264955194962461;2.6883022523613462;79.0;57.42310486800678;48.398755;2.80515;48.398755, 2.80515
2;106031;CINEMA;ILE-DE-FRANCE;7BIS RUE DE LA MAIRIE;92020;Châtillon;36688.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;185.0;22.0;340.0;10454.0;;;De 10 à 20 000 entrées;;OUI;C;JP;FIXE;NON;B;92.0;71.0;1.0;57.14920564381736;22.619708921230973;11.820908787912455;8.410176647039219;61.0;56.538162426397065;48.800675;2.288049;48.800675, 2.288049
2;108192;ATRIUM;ILE-DE-FRANCE;3 PARVIS ROBERT SCHUMAN;92022;Chaville;20830.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;643.0;44.0;352.0;11940.0;6822.0;75.02198768689534;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;142.0;107.0;2.0;64.5981507823613;22.003911806543385;5.725462304409673;7.672475106685633;56.0;33.2948079658606;48.813094;2.192579;48.813094, 2.192579
2;110351;GAUMONT DISNEY VILLAGE;ILE-DE-FRANCE;1 ESPLANADE FRANCOIS TRUFFAUT;77111;Chessy;6780.0;77;00851;Paris;10949158.0;03-Grande couronne;15.0;3923.0;53.0;25441.0;637758.0;418659.0;52.333522031056305;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;260.0;194.0;186.0;17.283306429238028;64.98190279214064;13.861073977854566;3.8737168007667666;46.0;1.9754016697354149;48.880488;2.772675;48.880488, 2.772675
2;117025;M J C THEATRE DE COLOMBES;ILE-DE-FRANCE;96, 98 RUE ST DENIS;92025;Colombes;87328.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;322.0;7.0;13.0;925.0;642.0;44.080996884735214;Moins de 2000 entrées;;NON;NON;;FIXE;NON;B;8.0;0.0;0.0;8.506429277942631;70.22749752720078;0.0;21.266073194856578;7.0;65.08407517309594;48.923862;2.250041;48.923862, 2.250041
2;123373;HEMISPHERE THEATER;ILE-DE-FRANCE;23 RUE MARCEL CLAVIER;77131;Coulommiers;15167.0;77;77402;Coulommiers;28499.0;03-Grande couronne;4.0;568.0;13.0;318.0;4883.0;10866.0;-55.061660224553655;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;C;30.0;27.0;2.0;42.462105694387546;50.409668168783284;7.128226136829169;0.0;9.0;10.753789430561245;48.809696;3.090876;48.809696, 3.090876
2;123905;CAMILLE ST SAENS;ILE-DE-FRANCE;15 BOULEVARD ARISTIDE BRIAND;92026;Courbevoie;82701.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;360.0;4.0;18.0;3500.0;2724.0;28.487518355359764;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;12.0;10.0;1.0;76.62857142857142;12.085714285714285;0.0;11.285714285714285;5.0;44.714285714285715;48.899883;2.259136;48.899883, 2.259136
2;133212;PATHE DAMMARIE;ILE-DE-FRANCE;824 AVENUE DU LYS;77152;Dammarie-les-Lys;22471.0;77;00851;Paris;10949158.0;03-Grande couronne;10.0;2181.0;53.0;17295.0;216888.0;142408.0;52.30043255996855;De 200 à 300 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;310.0;234.0;185.0;33.28115274203588;50.74183149230298;11.856297438660707;4.120718327000437;112.0;5.242059104971246;48.517401;2.627798;48.517401, 2.627798
2;142171;PARTERRE;ILE-DE-FRANCE;SQUARE DE LAC MEGANTIC;91200;Dourdan;10910.0;91;91302;Dourdan;12248.0;03-Grande couronne;2.0;227.0;52.0;2256.0;31765.0;20721.0;53.29858597558032;De 30 à 40 000 entrées;;OUI;E;JP;FIXE;NON;C;253.0;182.0;58.0;48.798178565620425;35.517970401691336;12.389006342494714;3.2948446901935275;124.0;23.190762725646447;48.528741;2.015215;48.528741, 2.015215
2;148324;MEGA CGR;ILE-DE-FRANCE;5 AVENUE DU MARECHAL  JOFFRE;93031;Épinay-sur-Seine;54569.0;93;00851;Paris;10949158.0;02-Petite Couronne;12.0;2470.0;53.0;23071.0;321828.0;187175.0;71.93962868972888;De 300 à 450 000 entrées;CGR;NON;NON;;FIXE;OUI;B;281.0;192.0;187.0;18.72709781664555;51.203755880237736;10.479665507482807;19.589480795633914;34.0;1.7154260701176514;48.957859;2.301996;48.957859, 2.301996
2;152882;LA ROTONDE A;ILE-DE-FRANCE;102 RUE SAINT JACQUES;91223;Étampes;26454.0;91;91401;Étampes;32227.0;03-Grande couronne;3.0;338.0;53.0;5264.0;39113.0;25004.0;56.42697168453048;De 30 à 40 000 entrées;;NON;NON;;FIXE;NON;C;181.0;139.0;71.0;31.669919868502156;51.3663447709061;13.339839737004313;3.6238956235874253;48.0;8.673207314567495;48.433642;2.155867;48.433642, 2.155867
2;166051;CINEMA DE L YSIEUX;ILE-DE-FRANCE;PLACE JEAN MOULIN;95250;Fosses;9895.0;95;95401;Fosses;22451.0;03-Grande couronne;1.0;195.0;53.0;1631.0;24214.0;12636.0;91.62709718265273;De 20 à 30 000 entrées;;OUI;D;RDJPPR;FIXE;NON;C;333.0;236.0;0.0;62.40450341777242;20.89979001921101;9.5876334718313;7.108073091185274;225.0;58.79462091766072;49.099464;2.524882;49.099464, 2.524882
2;202232;UGC ISSY LES MOULINEAUX;ILE-DE-FRANCE;24 AVENUE CHARLES DE GAULLE;92040;Issy-les-Moulineaux;68641.0;92;00851;Paris;10949158.0;02-Petite Couronne;7.0;1248.0;17.0;3708.0;50954.0;;;De 50 à 80 000 entrées;;NON;NON;;FIXE;NON;B;91.0;62.0;55.0;58.54187192118226;35.25714285714286;2.334975369458128;3.8660098522167488;40.0;27.523152709359604;48.818131;2.277208;48.818131, 2.277208
2;205601;CENTRE CULTUREL;ILE-DE-FRANCE;96 AVENUE DES BRUZACQUES;95323;Jouy-le-Moutier;17357.0;95;00851;Paris;10949158.0;03-Grande couronne;1.0;346.0;34.0;137.0;7283.0;2948.0;147.04884667571235;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;65.0;40.0;0.0;58.453608247422686;9.810996563573884;10.223367697594501;21.512027491408936;36.0;72.73195876288659;49.011314;2.043572;49.011314, 2.043572
2;226040;PATHE;ILE-DE-FRANCE;3 ALLEE DU PREAMBULE;77251;Lieusaint;13891.0;77;00851;Paris;10949158.0;03-Grande couronne;17.0;3790.0;53.0;32434.0;1199994.0;701315.0;71.1062789188881;De 1 à 1,5 million d'entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;298.0;228.0;224.0;24.611378567528;58.04396112445601;13.24529047776985;4.099369830246138;83.0;4.967570211497164;48.616119;2.547927;48.616119, 2.547927
2;231939;THEATRE DE LONGJUMEAU;ILE-DE-FRANCE;20 AVENUE DU GENERAL DE GAULLE;91345;Longjumeau;21242.0;91;00851;Paris;10949158.0;03-Grande couronne;1.0;862.0;44.0;285.0;8505.0;4051.0;109.94816094791409;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;147.0;122.0;0.0;54.88314883148831;23.985239852398525;10.59040590405904;10.54120541205412;47.0;29.3849938499385;48.679684;2.313256;48.679684, 2.313256
2;242003;L'ATALANTE;ILE-DE-FRANCE;48 RUE DU PRIEURE;78358;Maisons-Laffitte;23700.0;78;00851;Paris;10949158.0;03-Grande couronne;1.0;163.0;51.0;1224.0;36897.0;22459.0;64.28603232557104;De 30 à 40 000 entrées;;OUI;C;JP;FIXE;NON;B;177.0;125.0;36.0;63.3979603272442;15.672979939482238;16.174492883559342;4.754566849714221;105.0;50.40625350218536;48.946355;2.147062;48.946355, 2.147062
2;252134;CINEMASSY;ILE-DE-FRANCE;PLACE DE FRANCE;91377;Massy;50844.0;91;00851;Paris;10949158.0;03-Grande couronne;3.0;324.0;23.0;1723.0;9385.0;61.0;15285.245901639346;De 5 à 10 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;119.0;89.0;33.0;73.80537580886013;11.32404181184669;6.931309109009458;7.9392732702837225;100.0;86.51070184171229;48.732679;2.288638;48.732679, 2.288638
2;276086;MELIES;ILE-DE-FRANCE;PLACE JEAN JAURES;93048;Montreuil;111954.0;93;00851;Paris;10949158.0;02-Petite Couronne;6.0;1139.0;53.0;10093.0;318096.0;189927.0;67.48329621380846;De 300 à 450 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;705.0;369.0;308.0;57.312465335551856;20.65030504714365;11.857667775929007;10.179561841375486;512.0;73.56593178036606;48.862437;2.442502;48.862437, 2.442502
2;283043;FREDERIC DARD CLUB A;ILE-DE-FRANCE;77 RUE PAUL DOUMER;78440;Les Mureaux;33705.0;78;00851;Paris;10949158.0;03-Grande couronne;2.0;360.0;51.0;2292.0;30078.0;14761.0;103.76668247408713;De 30 à 40 000 entrées;;OUI;C;JP;FIXE;NON;B;228.0;172.0;11.0;56.28593738908213;28.515652729466883;10.893021935117485;4.305387946333499;111.0;43.472705331156384;48.993874;1.910246;48.993874, 1.910246
2;288151;LE VILLAGE I;ILE-DE-FRANCE;4 RUE DE CHEZY;92051;Neuilly-sur-Seine;60411.0;92;00851;Paris;10949158.0;02-Petite Couronne;2.0;500.0;53.0;2457.0;61755.0;33992.0;81.67510002353495;De 50 à 80 000 entrées;;NON;NON;;FIXE;NON;B;135.0;86.0;41.0;63.76302654896031;18.5485050968151;13.181810791916629;4.5066575623079554;75.0;38.08710920353119;48.885364;2.268222;48.885364, 2.268222
2;292374;UGC CINE CITE;ILE-DE-FRANCE;CENTRE COMMERCIAL LES ARCADES;93051;Noisy-le-Grand;69352.0;93;00851;Paris;10949158.0;02-Petite Couronne;10.0;1799.0;53.0;16510.0;235438.0;149419.0;57.5689838641672;De 200 à 300 000 entrées;UGC;NON;NON;;FIXE;OUI;B;240.0;168.0;167.0;30.106474844626703;52.45555749343838;12.753584965054301;4.684382696880623;84.0;7.813118143262478;48.840097;2.547002;48.840097, 2.547002
2;343762;THEATRE ET CINEMA GEORGES SIMENON;ILE-DE-FRANCE;PLACE CARNOT;93064;Rosny-sous-Bois;45622.0;93;00851;Paris;10949158.0;02-Petite Couronne;1.0;229.0;46.0;382.0;14480.0;4888.0;196.2356792144026;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;164.0;105.0;1.0;67.40587423615217;17.563571850975755;5.844667849398777;9.18588606347329;119.0;80.11038833037651;48.873327;2.482728;48.873327, 2.482728
2;347162;ARIEL;ILE-DE-FRANCE;99 AVENUE PAUL DOUMER;92063;Rueil-Malmaison;79713.0;92;00851;Paris;10949158.0;02-Petite Couronne;3.0;689.0;51.0;4118.0;82316.0;46739.0;76.11844498170693;De 80 à 100 000 entrées;;OUI;C;;FIXE;NON;B;178.0;117.0;69.0;75.20372526193248;9.682213360414138;9.472915067000223;5.641146310653159;107.0;44.514898570827036;48.879844;2.180852;48.879844, 2.180852
2;356431;ESPACE PREVERT;ILE-DE-FRANCE;QUARTIER DU PLESSIS LE ROI;77445;Savigny-le-Temple;30404.0;77;00851;Paris;10949158.0;03-Grande couronne;1.0;390.0;51.0;743.0;15047.0;6121.0;145.82584545008984;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;186.0;134.0;3.0;58.072219408061365;27.382589188798036;9.088935523554527;5.456255879586077;84.0;36.93465518489037;48.57649;2.579118;48.57649, 2.579118
2;374021;LE CRATERE;ILE-DE-FRANCE;RUE JEAN MOULIN;78537;Saint-Arnoult-en-Yvelines;5925.0;78;78202;Saint-Arnoult-en-Yvelines;5925.0;03-Grande couronne;1.0;401.0;53.0;1057.0;32164.0;14520.0;121.51515151515153;De 30 à 40 000 entrées;;OUI;E;;FIXE;NON;I;147.0;133.0;3.0;46.913190387469605;37.71118198755802;12.555657308870433;2.819970316101936;67.0;16.133514384059115;48.571134;1.933453;48.571134, 1.933453
2;425503;PATHE BELLE EPINE;ILE-DE-FRANCE;CENTRE COMMERCIAL BELLE EPINE;94073;Thiais;30994.0;94;00851;Paris;10949158.0;02-Petite Couronne;16.0;3679.0;53.0;30933.0;951789.0;589825.0;61.36803289111177;De 700 000 à 1 million d'entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;257.0;195.0;190.0;21.428006149631898;61.21004664983292;12.854186825141738;4.5077603753934525;43.0;2.3339689078494334;48.756508;2.371928;48.756508, 2.371928
2;444330;L'ANTARES;ILE-DE-FRANCE;1, PLACE DU COEUR BATTANT;95637;Vauréal;16207.0;95;00851;Paris;10949158.0;03-Grande couronne;2.0;217.0;50.0;2430.0;34423.0;18518.0;85.8894049033373;De 30 à 40 000 entrées;;NON;NON;;FIXE;NON;B;236.0;165.0;30.0;29.49388087264077;46.61491752480516;15.42145294062412;8.46974866192995;80.0;20.307364862750006;49.030119;2.021182;49.030119, 2.021182
2;444791;LA GRANGE;ILE-DE-FRANCE;RUE AMBROISE PRO;77487;Vaux-le-Pénil;11254.0;77;00851;Paris;10949158.0;03-Grande couronne;1.0;268.0;50.0;808.0;13410.0;8336.0;60.86852207293667;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;207.0;171.0;9.0;75.73504273504274;15.085470085470085;6.803418803418804;2.376068376068376;109.0;44.837606837606835;48.527795;2.689584;48.527795, 2.689584
2;449661;UGC CYRANO;ILE-DE-FRANCE;7 RUE RAMEAU;78646;Versailles;85474.0;78;00851;Paris;10949158.0;03-Grande couronne;8.0;1590.0;53.0;11233.0;169722.0;114196.0;48.62341938421662;De 150 à 200 000 entrées;UGC;NON;NON;;FIXE;OUI;B;292.0;188.0;154.0;51.62602588851123;30.328402752282713;14.62357441466621;3.421996944539845;127.0;22.098201068226768;48.807883;2.130901;48.807883, 2.130901
2;449702;UGC ROXANE;ILE-DE-FRANCE;6 RUE ST SIMON;78646;Versailles;85474.0;78;00851;Paris;10949158.0;03-Grande couronne;4.0;769.0;50.0;5359.0;67568.0;37368.0;80.81781203168485;De 50 à 80 000 entrées;UGC;OUI;C;;FIXE;NON;B;269.0;176.0;117.0;69.16732538889468;2.733821533505347;16.532685051231187;11.566168026368775;236.0;97.79713343972318;48.803954;2.133847;48.803954, 2.133847
2;450503;CINEMA JEAN MARAIS;ILE-DE-FRANCE;59 BD CARNOT;78650;Le Vésinet;16108.0;78;00851;Paris;10949158.0;03-Grande couronne;1.0;199.0;48.0;716.0;23761.0;12513.0;89.8905138655798;De 20 à 30 000 entrées;;OUI;C;;FIXE;NON;B;157.0;117.0;5.0;73.44780280568217;11.48382528654246;11.010311103243794;4.058060804531575;102.0;68.55334778952958;48.893988;2.134326;48.893988, 2.134326
2;457861;ANDRE MALRAUX;ILE-DE-FRANCE;28 AVENUE DE VERDUN;92078;Villeneuve-la-Garenne;24670.0;92;00851;Paris;10949158.0;02-Petite Couronne;1.0;212.0;36.0;222.0;7318.0;3632.0;101.48678414096915;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;68.0;23.0;0.0;29.99687695190506;45.14366021236727;7.651467832604622;17.20799500312305;41.0;66.5209244222361;48.935662;2.333275;48.935662, 2.333275
2;462321;LE VINCENNES;ILE-DE-FRANCE;30 AV DE PARIS;94080;Vincennes;50168.0;94;00851;Paris;10949158.0;02-Petite Couronne;4.0;481.0;53.0;6923.0;137611.0;85634.0;60.696685895789045;De 100 à 150 000 entrées;;OUI;C;JPPR;FIXE;NON;B;297.0;130.0;104.0;56.10385396791063;24.592316783956864;13.14705950514094;6.156769742991557;222.0;53.34064626769974;48.845095;2.434268;48.845095, 2.434268
2;723760;PATHE;ILE-DE-FRANCE;21 PLACE DU GRAND OUEST;91377;Massy;50844.0;91;00851;Paris;10949158.0;03-Grande couronne;9.0;1894.0;53.0;16425.0;415764.0;275734.0;50.784451681693234;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;266.0;203.0;153.0;23.025638666024108;57.22239308746497;15.133036754324571;4.618931492186346;86.0;4.23557446643628;48.724173;2.262676;48.724173, 2.262676
1;35;BALZAC;ILE-DE-FRANCE;1 RUE BALZAC;75108;Paris 8e Arrondissement;36218.0;75;00851;Paris;10949158.0;01-Paris;3.0;589.0;51.0;4602.0;101443.0;55067.0;84.21740788494017;De 100 à 150 000 entrées;;OUI;A;RD;FIXE;NON;C;203.0;80.0;59.0;70.18649802626278;2.6816643841134296;15.670063642954968;11.461773946668814;145.0;89.68319503746073;48.872431;2.299525;48.872431, 2.299525
1;301;MAX LINDER;ILE-DE-FRANCE;24 BD POISSONNIERE;75109;Paris 9e Arrondissement;60784.0;75;00851;Paris;10949158.0;01-Paris;1.0;591.0;53.0;1568.0;75994.0;59346.0;28.05243824352104;De 50 à 80 000 entrées;;OUI;A;;FIXE;NON;C;130.0;32.0;18.0;20.39299799349616;40.965889434719436;29.44578980142531;9.195322770359095;81.0;55.16916903065108;48.871363;2.344886;48.871363, 2.344886
1;483;ENTREPOT;ILE-DE-FRANCE;7 ET 9 RUE FRANCIS DE PRESSENSE;75114;Paris 14e Arrondissement;134926.0;75;00851;Paris;10949158.0;01-Paris;3.0;268.0;53.0;4324.0;50500.0;29174.0;73.09933502433674;De 50 à 80 000 entrées;;OUI;A;RDJPPR;FIXE;NON;C;376.0;172.0;14.0;62.23226656369955;10.355009426034025;19.60842210461762;7.804301905648807;302.0;89.05217253049265;48.83393;2.31652;48.83393, 2.31652
